Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SARACZ,2015.09,Quarterly,226829,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2015.12,Quarterly,269692,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2016.03,Quarterly,257907,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2016.06,Quarterly,337393,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2016.09,Quarterly,250370,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2016.12,Quarterly,270460,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2017.03,Quarterly,282287,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2017.06,Quarterly,349440,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2017.09,Quarterly,250391,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2017.12,Quarterly,295340,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2018.03,Quarterly,290173,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2018.06,Quarterly,399056,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2018.09,Quarterly,271898,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2018.12,Quarterly,307015,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARADA,1992.09,Quarterly,17856,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1992.12,Quarterly,28566,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1993.03,Quarterly,22896,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1993.06,Quarterly,44455,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1993.09,Quarterly,30546,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1993.12,Quarterly,31060,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1994.03,Quarterly,28255,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1994.06,Quarterly,46595,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1994.09,Quarterly,33381,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1994.12,Quarterly,30559,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1995.03,Quarterly,37440,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1995.06,Quarterly,49664,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1995.09,Quarterly,32847,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1995.12,Quarterly,41151,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1996.03,Quarterly,39621,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1996.06,Quarterly,47609,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1996.09,Quarterly,36803,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1996.12,Quarterly,42384,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1997.03,Quarterly,41212,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1997.06,Quarterly,52600,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1997.09,Quarterly,41400,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1997.12,Quarterly,42372,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1998.03,Quarterly,48364,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1998.06,Quarterly,55285,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1998.09,Quarterly,42075,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1998.12,Quarterly,35342,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1999.03,Quarterly,31930,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1999.06,Quarterly,43754,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1999.09,Quarterly,33292,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,1999.12,Quarterly,44619,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2000.03,Quarterly,31291,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2000.06,Quarterly,38114,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2000.09,Quarterly,33244,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2000.12,Quarterly,33366,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2001.03,Quarterly,37903,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2001.06,Quarterly,38696,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2001.09,Quarterly,30410,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2001.12,Quarterly,28392,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2002.03,Quarterly,30162,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2002.06,Quarterly,37008,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2002.09,Quarterly,26073,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2002.12,Quarterly,26723,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2003.03,Quarterly,31035,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2003.06,Quarterly,49109,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2003.09,Quarterly,25011,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2003.12,Quarterly,28849,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2004.03,Quarterly,40734,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2004.06,Quarterly,34606,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2004.09,Quarterly,25772,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2004.12,Quarterly,33448,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2005.03,Quarterly,41436,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASQ.SARADA,2005.06,Quarterly,42246,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
